year,model_name,uses_covariates,train_size,pred_n,start,end_date,est_start,est_end,start_dev,end_dev,duration,est_duration,total_dev,duration_dev
2000,chronos.auto.t5.mini,False,0,3,2000-01-09,2000-09-01,2000-01-17,2000-12-15,8,105,236,333,113,-97
2000,chronos.auto.t5.mini,False,0,4,2000-01-09,2000-09-01,2000-01-19,2000-02-25,10,189,236,37,199,199
2000,chronos.auto.t5.mini,False,0,5,2000-01-09,2000-09-01,2000-01-16,2000-12-17,7,107,236,336,114,-100
2000,chronos.auto.t5.mini,False,0,6,2000-01-09,2000-09-01,2000-01-20,2000-12-19,11,109,236,334,120,-98
2000,chronos.auto.t5.mini,False,0,7,2000-01-09,2000-09-01,2000-01-16,2000-12-19,7,109,236,338,116,-102
2000,chronos.auto.t5.tiny,False,0,1,2000-01-09,2000-09-01,2000-01-01,2000-08-25,8,7,236,237,15,-1
2000,chronos.auto.t5.tiny,False,0,2,2000-01-09,2000-09-01,2000-01-11,2000-12-14,2,104,236,338,106,-102
2000,chronos.auto.t5.tiny,False,0,3,2000-01-09,2000-09-01,2000-01-12,2000-12-15,3,105,236,338,108,-102
2000,chronos.auto.t5.tiny,False,0,4,2000-01-09,2000-09-01,2000-01-18,2000-12-16,9,106,236,333,115,-97
2000,chronos.auto.t5.tiny,False,0,5,2000-01-09,2000-09-01,2000-01-14,2000-12-17,5,107,236,338,112,-102
2000,chronos.auto.t5.tiny,False,0,6,2000-01-09,2000-09-01,2000-01-18,2000-12-14,9,104,236,331,113,-95
2000,chronos.auto.t5.tiny,False,0,7,2000-01-09,2000-09-01,2000-01-12,2000-12-19,3,109,236,342,112,-106
2000,chronos.conservative.t5.mini,False,0,1,2000-01-09,2000-09-01,2000-01-29,2000-02-17,20,197,236,19,217,217
2000,chronos.conservative.t5.mini,False,0,2,2000-01-09,2000-09-01,2000-02-01,2000-02-17,23,197,236,16,220,220
2000,chronos.conservative.t5.mini,False,0,3,2000-01-09,2000-09-01,2000-02-02,2000-02-18,24,196,236,16,220,220
2000,chronos.conservative.t5.mini,False,0,4,2000-01-09,2000-09-01,2000-02-03,2000-02-19,25,195,236,16,220,220
2000,chronos.conservative.t5.mini,False,0,5,2000-01-09,2000-09-01,2000-02-04,2000-02-20,26,194,236,16,220,220
2000,chronos.conservative.t5.mini,False,0,6,2000-01-09,2000-09-01,2000-02-05,2000-02-21,27,193,236,16,220,220
2000,chronos.conservative.t5.mini,False,0,7,2000-01-09,2000-09-01,2000-02-06,2000-02-22,28,192,236,16,220,220
2000,chronos.auto.bolt.tiny,False,0,1,2000-01-09,2000-09-01,1999-09-03,2000-12-11,128,101,236,465,229,-229
2000,chronos.auto.bolt.tiny,False,0,2,2000-01-09,2000-09-01,1999-08-13,2000-10-06,149,35,236,420,184,-184
2000,chronos.auto.bolt.tiny,False,0,3,2000-01-09,2000-09-01,1999-08-09,2000-09-07,153,6,236,395,159,-159
2000,chronos.auto.bolt.tiny,False,0,4,2000-01-09,2000-09-01,1999-08-09,2000-09-03,153,2,236,391,155,-155
2000,chronos.auto.bolt.tiny,False,0,5,2000-01-09,2000-09-01,1999-08-07,2000-09-26,155,25,236,416,180,-180
2000,chronos.auto.bolt.tiny,False,0,6,2000-01-09,2000-09-01,1999-08-08,2000-10-02,154,31,236,421,185,-185
2000,chronos.auto.bolt.tiny,False,0,7,2000-01-09,2000-09-01,1999-08-07,2000-11-29,155,89,236,480,244,-244
2000,chronos.auto.t5.small,False,0,1,2000-01-09,2000-09-01,2000-01-12,2000-12-13,3,103,236,336,106,-100
2000,chronos.auto.t5.small,False,0,2,2000-01-09,2000-09-01,2000-01-03,2000-12-14,6,104,236,346,110,-110
2000,chronos.auto.t5.small,False,0,3,2000-01-09,2000-09-01,2000-01-10,2000-12-14,1,104,236,339,105,-103
2000,chronos.auto.t5.small,False,0,4,2000-01-09,2000-09-01,2000-01-15,2000-02-29,6,185,236,45,191,191
2000,chronos.auto.t5.small,False,0,5,2000-01-09,2000-09-01,2000-01-12,2000-12-17,3,107,236,340,110,-104
2000,chronos.auto.t5.small,False,0,6,2000-01-09,2000-09-01,2000-01-14,2000-12-18,5,108,236,339,113,-103
2000,chronos.auto.t5.small,False,0,7,2000-01-09,2000-09-01,2000-01-15,2000-12-19,6,109,236,339,115,-103
2000,moirai.deterministic.large,False,0,1,2000-01-09,2000-09-01,1999-07-27,2000-12-19,166,109,236,511,275,-275
2000,moirai.deterministic.large,False,0,2,2000-01-09,2000-09-01,1999-07-13,2000-12-05,180,95,236,511,275,-275
2000,moirai.deterministic.large,False,0,3,2000-01-09,2000-09-01,1999-07-12,2000-12-07,181,97,236,514,278,-278
2000,moirai.deterministic.large,False,0,4,2000-01-09,2000-09-01,1999-07-12,2000-12-05,181,95,236,512,276,-276
2000,moirai.deterministic.large,False,0,5,2000-01-09,2000-09-01,1999-07-18,2000-11-24,175,84,236,495,259,-259
2000,moirai.deterministic.large,False,0,6,2000-01-09,2000-09-01,1999-07-09,2000-12-08,184,98,236,518,282,-282
2000,moirai.deterministic.large,False,0,7,2000-01-09,2000-09-01,1999-07-11,2000-12-06,182,96,236,514,278,-278
2000,chronos.stochastic.bolt.mini,False,0,1,2000-01-09,2000-09-01,1999-08-31,2000-10-03,131,32,236,399,163,-163
2000,chronos.stochastic.bolt.mini,False,0,2,2000-01-09,2000-09-01,1999-08-14,2000-09-14,148,13,236,397,161,-161
2000,chronos.stochastic.bolt.mini,False,0,3,2000-01-09,2000-09-01,1999-08-16,2000-09-03,146,2,236,384,148,-148
2000,chronos.stochastic.bolt.mini,False,0,4,2000-01-09,2000-09-01,1999-08-19,2000-08-30,143,2,236,377,145,-141
2000,chronos.stochastic.bolt.mini,False,0,5,2000-01-09,2000-09-01,1999-08-17,2000-09-01,145,0,236,381,145,-145
2000,chronos.stochastic.bolt.mini,False,0,6,2000-01-09,2000-09-01,1999-08-11,2000-10-05,151,34,236,421,185,-185
2000,chronos.stochastic.bolt.mini,False,0,7,2000-01-09,2000-09-01,1999-08-05,2000-10-14,157,43,236,436,200,-200
2000,nhits.one.year.train,True,365,1,2000-01-09,2000-09-01,2000-01-01,2000-12-28,8,118,236,362,126,-126
2000,nhits.one.year.train,True,365,2,2000-01-09,2000-09-01,1999-12-28,2000-12-29,12,119,236,367,131,-131
2000,nhits.one.year.train,True,365,3,2000-01-09,2000-09-01,1999-11-14,2000-12-30,56,120,236,412,176,-176
2000,nhits.one.year.train,True,365,4,2000-01-09,2000-09-01,1999-12-15,2000-12-30,25,120,236,381,145,-145
2000,nhits.one.year.train,True,365,5,2000-01-09,2000-09-01,1999-12-06,2000-12-31,34,121,236,391,155,-155
2000,nhits.one.year.train,True,365,6,2000-01-09,2000-09-01,1999-11-16,2000-12-31,54,121,236,411,175,-175
2000,nhits.one.year.train,True,365,7,2000-01-09,2000-09-01,1999-11-13,2000-12-30,57,120,236,413,177,-177
2000,nhits.one.year.train,False,365,1,2000-01-09,2000-09-01,2000-01-10,2000-12-16,1,106,236,341,107,-105
2000,nhits.one.year.train,False,365,2,2000-01-09,2000-09-01,2000-01-11,2000-12-14,2,104,236,338,106,-102
2000,nhits.one.year.train,False,365,3,2000-01-09,2000-09-01,2000-01-12,2000-12-20,3,110,236,343,113,-107
2000,nhits.one.year.train,False,365,4,2000-01-09,2000-09-01,2000-01-14,2000-09-10,5,9,236,240,14,-4
2000,nhits.one.year.train,False,365,5,2000-01-09,2000-09-01,2000-01-14,2000-12-23,5,113,236,344,118,-108
2000,nhits.one.year.train,False,365,6,2000-01-09,2000-09-01,2000-01-13,2000-12-24,4,114,236,346,118,-110
2000,nhits.one.year.train,False,365,7,2000-01-09,2000-09-01,2000-01-13,2000-12-25,4,115,236,347,119,-111
2000,chronos.stochastic.t5.base,False,0,1,2000-01-09,2000-09-01,2000-01-12,2000-02-17,3,197,236,36,200,200
2000,chronos.stochastic.t5.base,False,0,2,2000-01-09,2000-09-01,2000-01-13,2000-02-17,4,197,236,35,201,201
2000,chronos.stochastic.t5.base,False,0,3,2000-01-09,2000-09-01,2000-01-14,2000-02-15,5,199,236,32,204,204
2000,chronos.stochastic.t5.base,False,0,4,2000-01-09,2000-09-01,2000-01-15,2000-02-14,6,200,236,30,206,206
2000,chronos.stochastic.t5.base,False,0,5,2000-01-09,2000-09-01,2000-01-16,2000-02-14,7,200,236,29,207,207
2000,chronos.stochastic.t5.base,False,0,6,2000-01-09,2000-09-01,2000-01-17,2000-02-15,8,199,236,29,207,207
2000,chronos.stochastic.t5.base,False,0,7,2000-01-09,2000-09-01,2000-01-18,2000-02-16,9,198,236,29,207,207
2000,nhits.five.years.train,False,1825,1,2000-01-09,2000-09-01,2000-01-13,2000-05-07,4,117,236,115,121,121
2000,nhits.five.years.train,False,1825,2,2000-01-09,2000-09-01,2000-01-14,2000-05-20,5,104,236,127,109,109
2000,nhits.five.years.train,False,1825,3,2000-01-09,2000-09-01,2000-01-17,2000-05-27,8,97,236,131,105,105
2000,nhits.five.years.train,False,1825,4,2000-01-09,2000-09-01,2000-01-23,2000-05-18,14,106,236,116,120,120
2000,nhits.five.years.train,False,1825,5,2000-01-09,2000-09-01,2000-01-21,2000-05-21,12,103,236,121,115,115
2000,nhits.five.years.train,False,1825,6,2000-01-09,2000-09-01,2000-01-21,2000-05-29,12,95,236,129,107,107
2000,nhits.five.years.train,False,1825,7,2000-01-09,2000-09-01,2000-01-24,2000-05-23,15,101,236,120,116,116
2000,chronos.stochastic.t5.small,False,0,1,2000-01-09,2000-09-01,2000-01-24,2000-02-18,15,196,236,25,211,211
2000,chronos.stochastic.t5.small,False,0,2,2000-01-09,2000-09-01,2000-01-28,2000-02-18,19,196,236,21,215,215
2000,chronos.stochastic.t5.small,False,0,3,2000-01-09,2000-09-01,2000-02-02,2000-02-18,24,196,236,16,220,220
2000,chronos.stochastic.t5.small,False,0,4,2000-01-09,2000-09-01,2000-02-03,2000-02-16,25,198,236,13,223,223
2000,chronos.stochastic.t5.small,False,0,5,2000-01-09,2000-09-01,2000-02-04,2000-02-17,26,197,236,13,223,223
2000,chronos.stochastic.t5.small,False,0,6,2000-01-09,2000-09-01,2000-02-05,2000-02-18,27,196,236,13,223,223
2000,chronos.stochastic.t5.small,False,0,7,2000-01-09,2000-09-01,2000-02-06,2000-02-16,28,198,236,10,226,226
2000,nhits.five.years.train,True,1825,1,2000-01-09,2000-09-01,2000-01-10,2000-12-18,1,108,236,343,109,-107
2000,nhits.five.years.train,True,1825,2,2000-01-09,2000-09-01,2000-01-11,2000-12-19,2,109,236,343,111,-107
2000,nhits.five.years.train,True,1825,3,2000-01-09,2000-09-01,2000-01-12,2000-12-20,3,110,236,343,113,-107
2000,nhits.five.years.train,True,1825,4,2000-01-09,2000-09-01,2000-01-13,2000-12-21,4,111,236,343,115,-107
2000,nhits.five.years.train,True,1825,5,2000-01-09,2000-09-01,2000-01-14,2000-12-22,5,112,236,343,117,-107
2000,nhits.five.years.train,True,1825,6,2000-01-09,2000-09-01,2000-01-15,2000-12-23,6,113,236,343,119,-107
2000,nhits.five.years.train,True,1825,7,2000-01-09,2000-09-01,2000-01-14,2000-12-24,5,114,236,345,119,-109
2000,chronos.conservative.t5.tiny,False,0,1,2000-01-09,2000-09-01,2000-01-12,2000-03-05,3,180,236,53,183,183
2000,chronos.conservative.t5.tiny,False,0,2,2000-01-09,2000-09-01,2000-01-13,2000-02-21,4,193,236,39,197,197
2000,chronos.conservative.t5.tiny,False,0,3,2000-01-09,2000-09-01,2000-01-14,2000-02-19,5,195,236,36,200,200
2000,chronos.conservative.t5.tiny,False,0,4,2000-01-09,2000-09-01,2000-01-15,2000-02-20,6,194,236,36,200,200
2000,chronos.conservative.t5.tiny,False,0,5,2000-01-09,2000-09-01,2000-01-16,2000-02-21,7,193,236,36,200,200
2000,chronos.conservative.t5.tiny,False,0,6,2000-01-09,2000-09-01,2000-01-17,2000-02-22,8,192,236,36,200,200
2000,chronos.conservative.t5.tiny,False,0,7,2000-01-09,2000-09-01,2000-01-18,2000-02-23,9,191,236,36,200,200
2000,chronos.conservative.bolt.small,False,0,1,2000-01-09,2000-09-01,1999-09-27,2000-12-07,104,97,236,437,201,-201
2000,chronos.conservative.bolt.small,False,0,2,2000-01-09,2000-09-01,1999-09-30,2000-10-10,101,39,236,376,140,-140
2000,chronos.conservative.bolt.small,False,0,3,2000-01-09,2000-09-01,1999-09-01,2000-11-12,130,72,236,438,202,-202
2000,chronos.conservative.bolt.small,False,0,4,2000-01-09,2000-09-01,1999-08-26,2000-12-08,136,98,236,470,234,-234
2000,chronos.conservative.bolt.small,False,0,5,2000-01-09,2000-09-01,1999-08-21,2000-12-17,141,107,236,484,248,-248
2000,chronos.conservative.bolt.small,False,0,6,2000-01-09,2000-09-01,1999-08-14,2000-12-15,148,105,236,489,253,-253
2000,chronos.conservative.bolt.small,False,0,7,2000-01-09,2000-09-01,1999-08-11,2000-12-19,151,109,236,496,260,-260
2000,moirai.deterministic.base,False,0,1,2000-01-09,2000-09-01,1999-07-14,2000-12-14,179,104,236,519,283,-283
2000,moirai.deterministic.base,False,0,2,2000-01-09,2000-09-01,1999-07-13,2000-12-12,180,102,236,518,282,-282
2000,moirai.deterministic.base,False,0,3,2000-01-09,2000-09-01,1999-07-12,2000-12-16,181,106,236,523,287,-287
2000,moirai.deterministic.base,False,0,4,2000-01-09,2000-09-01,1999-07-13,2000-12-08,180,98,236,514,278,-278
2000,moirai.deterministic.base,False,0,5,2000-01-09,2000-09-01,1999-07-17,2000-12-07,176,97,236,509,273,-273
2000,moirai.deterministic.base,False,0,6,2000-01-09,2000-09-01,1999-07-13,2000-12-13,180,103,236,519,283,-283
2000,moirai.deterministic.base,False,0,7,2000-01-09,2000-09-01,1999-07-14,2000-12-14,179,104,236,519,283,-283
2000,chronos.conservative.t5.small,False,0,1,2000-01-09,2000-09-01,2000-01-29,2000-03-08,20,177,236,39,197,197
2000,chronos.conservative.t5.small,False,0,2,2000-01-09,2000-09-01,2000-02-01,2000-02-15,23,199,236,14,222,222
2000,chronos.conservative.t5.small,False,0,3,2000-01-09,2000-09-01,2000-02-02,2000-02-15,24,199,236,13,223,223
2000,chronos.conservative.t5.small,False,0,4,2000-01-09,2000-09-01,2000-02-03,2000-02-16,25,198,236,13,223,223
2000,chronos.conservative.t5.small,False,0,5,2000-01-09,2000-09-01,2000-02-04,2000-02-17,26,197,236,13,223,223
2000,chronos.conservative.t5.small,False,0,6,2000-01-09,2000-09-01,2000-02-05,2000-02-18,27,196,236,13,223,223
2000,chronos.conservative.t5.small,False,0,7,2000-01-09,2000-09-01,2000-02-06,2000-02-19,28,195,236,13,223,223
2000,chronos.auto.t5.base,False,0,1,2000-01-09,2000-09-01,2000-01-12,2000-03-17,3,168,236,65,171,171
2000,chronos.auto.t5.base,False,0,2,2000-01-09,2000-09-01,2000-01-02,2000-03-23,7,162,236,81,169,155
2000,chronos.auto.t5.base,False,0,3,2000-01-09,2000-09-01,2000-01-12,2000-03-04,3,181,236,52,184,184
2000,chronos.auto.t5.base,False,0,4,2000-01-09,2000-09-01,2000-01-04,2000-02-29,5,185,236,56,190,180
2000,chronos.auto.t5.base,False,0,5,2000-01-09,2000-09-01,2000-01-05,2000-12-15,4,105,236,345,109,-109
2000,chronos.auto.t5.base,False,0,6,2000-01-09,2000-09-01,2000-01-06,2000-12-17,3,107,236,346,110,-110
2000,chronos.auto.t5.base,False,0,7,2000-01-09,2000-09-01,2000-01-07,2000-12-17,2,107,236,345,109,-109
2000,chronos.stochastic.bolt.base,False,0,1,2000-01-09,2000-09-01,1999-10-16,2000-12-12,85,102,236,423,187,-187
2000,chronos.stochastic.bolt.base,False,0,2,2000-01-09,2000-09-01,1999-10-14,2000-11-27,87,87,236,410,174,-174
2000,chronos.stochastic.bolt.base,False,0,3,2000-01-09,2000-09-01,1999-10-15,2000-11-12,86,72,236,394,158,-158
2000,chronos.stochastic.bolt.base,False,0,4,2000-01-09,2000-09-01,1999-10-16,2000-11-13,85,73,236,394,158,-158
2000,chronos.stochastic.bolt.base,False,0,5,2000-01-09,2000-09-01,1999-10-17,2000-11-28,84,88,236,408,172,-172
2000,chronos.stochastic.bolt.base,False,0,6,2000-01-09,2000-09-01,1999-10-18,2000-11-28,83,88,236,407,171,-171
2000,chronos.stochastic.bolt.base,False,0,7,2000-01-09,2000-09-01,1999-10-19,2000-12-05,82,95,236,413,177,-177
2000,moirai.stochastic.small,False,0,1,2000-01-09,2000-09-01,1999-07-17,2000-12-13,176,103,236,515,279,-279
2000,moirai.stochastic.small,False,0,2,2000-01-09,2000-09-01,1999-07-24,2000-12-17,169,107,236,512,276,-276
2000,moirai.stochastic.small,False,0,3,2000-01-09,2000-09-01,1999-07-16,2000-12-20,177,110,236,523,287,-287
2000,moirai.stochastic.small,False,0,4,2000-01-09,2000-09-01,1999-08-08,2000-12-21,154,111,236,501,265,-265
2000,moirai.stochastic.small,False,0,5,2000-01-09,2000-09-01,1999-07-26,2000-12-29,167,119,236,522,286,-286
2000,moirai.stochastic.small,False,0,6,2000-01-09,2000-09-01,1999-07-25,2000-12-23,168,113,236,517,281,-281
2000,moirai.stochastic.small,False,0,7,2000-01-09,2000-09-01,1999-07-18,2000-12-20,175,110,236,521,285,-285
2001,chronos.conservative.t5.large,False,0,1,2000-12-17,2001-02-19,2001-01-02,2001-02-06,16,13,64,35,29,29
2001,chronos.conservative.t5.large,False,0,2,2000-12-17,2001-02-19,2001-01-03,2001-02-07,17,12,64,35,29,29
2001,chronos.conservative.t5.large,False,0,3,2000-12-17,2001-02-19,2001-01-04,2001-02-08,18,11,64,35,29,29
2001,chronos.conservative.t5.large,False,0,4,2000-12-17,2001-02-19,2001-01-05,2001-02-09,19,10,64,35,29,29
2001,chronos.conservative.t5.large,False,0,5,2000-12-17,2001-02-19,2001-01-06,2001-02-10,20,9,64,35,29,29
2001,chronos.conservative.t5.large,False,0,6,2000-12-17,2001-02-19,2001-01-07,2001-02-11,21,8,64,35,29,29
2001,chronos.conservative.t5.large,False,0,7,2000-12-17,2001-02-19,2001-01-08,2001-02-12,22,7,64,35,29,29
2001,chronos.conservative.bolt.tiny,False,0,1,2000-12-17,2001-02-19,2000-09-15,2001-09-09,93,202,64,359,295,-295
2001,chronos.conservative.bolt.tiny,False,0,2,2000-12-17,2001-02-19,2000-08-13,2001-10-18,126,241,64,431,367,-367
2001,chronos.conservative.bolt.tiny,False,0,3,2000-12-17,2001-02-19,2000-08-05,2001-10-20,134,243,64,441,377,-377
2001,chronos.conservative.bolt.tiny,False,0,4,2000-12-17,2001-02-19,2000-08-01,2001-10-21,138,244,64,446,382,-382
2001,chronos.conservative.bolt.tiny,False,0,5,2000-12-17,2001-02-19,2000-07-29,2001-11-27,141,281,64,486,422,-422
2001,chronos.conservative.bolt.tiny,False,0,6,2000-12-17,2001-02-19,2000-07-27,2001-12-03,143,287,64,494,430,-430
2001,chronos.conservative.bolt.tiny,False,0,7,2000-12-17,2001-02-19,2000-07-25,2001-12-06,145,290,64,499,435,-435
2001,nbeats.five.years.train,False,1825,1,2000-12-17,2001-02-19,2001-01-05,2001-02-27,19,8,64,53,27,11
2001,nbeats.five.years.train,False,1825,2,2000-12-17,2001-02-19,2001-01-06,2001-02-28,20,9,64,53,29,11
2001,nbeats.five.years.train,False,1825,3,2000-12-17,2001-02-19,2001-01-07,2001-03-01,21,10,64,53,31,11
2001,nbeats.five.years.train,False,1825,4,2000-12-17,2001-02-19,2001-01-08,2001-03-02,22,11,64,53,33,11
2001,nbeats.five.years.train,False,1825,5,2000-12-17,2001-02-19,2001-01-09,2001-03-03,23,12,64,53,35,11
2001,nbeats.five.years.train,False,1825,6,2000-12-17,2001-02-19,2001-01-10,2001-03-04,24,13,64,53,37,11
2001,nbeats.five.years.train,False,1825,7,2000-12-17,2001-02-19,2001-01-11,2001-03-05,25,14,64,53,39,11
2001,moirai.stochastic.large,False,0,1,2000-12-17,2001-02-19,2000-07-24,2001-12-28,146,312,64,522,458,-458
2001,moirai.stochastic.large,False,0,2,2000-12-17,2001-02-19,2000-08-06,2001-11-29,133,283,64,480,416,-416
2001,moirai.stochastic.large,False,0,3,2000-12-17,2001-02-19,2000-07-28,2001-12-14,142,298,64,504,440,-440
2001,moirai.stochastic.large,False,0,4,2000-12-17,2001-02-19,2000-07-31,2001-12-12,139,296,64,499,435,-435
2001,moirai.stochastic.large,False,0,5,2000-12-17,2001-02-19,2000-08-19,2001-12-26,120,310,64,494,430,-430
2001,moirai.stochastic.large,False,0,6,2000-12-17,2001-02-19,2000-08-02,2001-12-31,137,315,64,516,452,-452
2001,moirai.stochastic.large,False,0,7,2000-12-17,2001-02-19,2000-07-21,2001-12-20,149,304,64,517,453,-453
2001,chronos.stochastic.t5.mini,False,0,1,2000-12-17,2001-02-19,2001-01-05,2001-01-16,19,34,64,11,53,53
2001,chronos.stochastic.t5.mini,False,0,2,2000-12-17,2001-02-19,2001-01-06,2001-01-17,20,33,64,11,53,53
2001,chronos.stochastic.t5.mini,False,0,3,2000-12-17,2001-02-19,2001-01-07,2001-01-17,21,33,64,10,54,54
2001,chronos.stochastic.t5.mini,False,0,4,2000-12-17,2001-02-19,2001-01-08,2001-01-18,22,32,64,10,54,54
2001,chronos.stochastic.t5.mini,False,0,5,2000-12-17,2001-02-19,2001-01-09,2001-01-19,23,31,64,10,54,54
2001,chronos.stochastic.t5.mini,False,0,6,2000-12-17,2001-02-19,2001-01-10,2001-01-20,24,30,64,10,54,54
2001,chronos.stochastic.t5.mini,False,0,7,2000-12-17,2001-02-19,2001-01-11,2001-01-21,25,29,64,10,54,54
2001,chronos.conservative.t5.base,False,0,1,2000-12-17,2001-02-19,2001-01-02,2001-02-05,16,14,64,34,30,30
2001,chronos.conservative.t5.base,False,0,2,2000-12-17,2001-02-19,2001-01-03,2001-02-06,17,13,64,34,30,30
2001,chronos.conservative.t5.base,False,0,3,2000-12-17,2001-02-19,2001-01-04,2001-02-07,18,12,64,34,30,30
2001,chronos.conservative.t5.base,False,0,4,2000-12-17,2001-02-19,2001-01-05,2001-02-08,19,11,64,34,30,30
2001,chronos.conservative.t5.base,False,0,5,2000-12-17,2001-02-19,2001-01-06,2001-02-09,20,10,64,34,30,30
2001,chronos.conservative.t5.base,False,0,6,2000-12-17,2001-02-19,2001-01-07,2001-02-10,21,9,64,34,30,30
2001,chronos.conservative.t5.base,False,0,7,2000-12-17,2001-02-19,2001-01-08,2001-02-11,22,8,64,34,30,30
2001,chronos.conservative.bolt.mini,False,0,1,2000-12-17,2001-02-19,2000-09-22,2001-11-11,86,265,64,415,351,-351
2001,chronos.conservative.bolt.mini,False,0,2,2000-12-17,2001-02-19,2000-08-23,2001-12-03,116,287,64,467,403,-403
2001,chronos.conservative.bolt.mini,False,0,3,2000-12-17,2001-02-19,2000-08-20,2001-12-06,119,290,64,473,409,-409
2001,chronos.conservative.bolt.mini,False,0,4,2000-12-17,2001-02-19,2000-08-20,2001-12-06,119,290,64,473,409,-409
2001,chronos.conservative.bolt.mini,False,0,5,2000-12-17,2001-02-19,2000-08-09,2001-12-08,130,292,64,486,422,-422
2001,chronos.conservative.bolt.mini,False,0,6,2000-12-17,2001-02-19,2000-08-05,2001-12-12,134,296,64,494,430,-430
2001,chronos.conservative.bolt.mini,False,0,7,2000-12-17,2001-02-19,2000-08-01,2001-12-12,138,296,64,498,434,-434
2001,nbeats.one.year.train,False,365,1,2000-12-17,2001-02-19,2001-01-03,2001-03-01,17,10,64,57,27,7
2001,nbeats.one.year.train,False,365,2,2000-12-17,2001-02-19,2001-01-05,2001-03-04,19,13,64,58,32,6
2001,nbeats.one.year.train,False,365,3,2000-12-17,2001-02-19,2001-01-06,2001-03-06,20,15,64,59,35,5
2001,nbeats.one.year.train,False,365,4,2000-12-17,2001-02-19,2001-01-08,2001-03-07,22,16,64,58,38,6
2001,nbeats.one.year.train,False,365,5,2000-12-17,2001-02-19,2001-01-08,2001-03-08,22,17,64,59,39,5
2001,nbeats.one.year.train,False,365,6,2000-12-17,2001-02-19,2001-01-09,2001-03-09,23,18,64,59,41,5
2001,nbeats.one.year.train,False,365,7,2000-12-17,2001-02-19,2001-01-10,2001-03-11,24,20,64,60,44,4
2001,moirai.stochastic.base,False,0,1,2000-12-17,2001-02-19,2000-07-09,2001-12-10,161,294,64,519,455,-455
2001,moirai.stochastic.base,False,0,2,2000-12-17,2001-02-19,2000-07-30,2001-12-15,140,299,64,503,439,-439
2001,moirai.stochastic.base,False,0,3,2000-12-17,2001-02-19,2000-07-09,2001-12-10,161,294,64,519,455,-455
2001,moirai.stochastic.base,False,0,4,2000-12-17,2001-02-19,2000-07-28,2001-12-18,142,302,64,508,444,-444
2001,moirai.stochastic.base,False,0,5,2000-12-17,2001-02-19,2000-07-30,2001-12-18,140,302,64,506,442,-442
2001,moirai.stochastic.base,False,0,6,2000-12-17,2001-02-19,2000-07-28,2001-12-14,142,298,64,504,440,-440
2001,moirai.stochastic.base,False,0,7,2000-12-17,2001-02-19,2000-08-03,2001-12-23,136,307,64,507,443,-443
2001,chronos.stochastic.bolt.small,False,0,1,2000-12-17,2001-02-19,2000-11-19,2001-05-09,28,79,64,171,107,-107
2001,chronos.stochastic.bolt.small,False,0,2,2000-12-17,2001-02-19,2000-10-05,2001-06-12,73,113,64,250,186,-186
2001,chronos.stochastic.bolt.small,False,0,3,2000-12-17,2001-02-19,2000-08-27,2001-09-05,112,198,64,374,310,-310
2001,chronos.stochastic.bolt.small,False,0,4,2000-12-17,2001-02-19,2000-08-20,2001-10-10,119,233,64,416,352,-352
2001,chronos.stochastic.bolt.small,False,0,5,2000-12-17,2001-02-19,2000-08-18,2001-10-25,121,248,64,433,369,-369
2001,chronos.stochastic.bolt.small,False,0,6,2000-12-17,2001-02-19,2000-08-15,2001-11-06,124,260,64,448,384,-384
2001,chronos.stochastic.bolt.small,False,0,7,2000-12-17,2001-02-19,2000-08-12,2001-11-19,127,273,64,464,400,-400
2001,chronos.stochastic.t5.tiny,False,0,1,2000-12-17,2001-02-19,2001-01-04,2001-01-16,18,34,64,12,52,52
2001,chronos.stochastic.t5.tiny,False,0,2,2000-12-17,2001-02-19,2001-01-05,2001-01-17,19,33,64,12,52,52
2001,chronos.stochastic.t5.tiny,False,0,3,2000-12-17,2001-02-19,2001-01-06,2001-01-18,20,32,64,12,52,52
2001,chronos.stochastic.t5.tiny,False,0,4,2000-12-17,2001-02-19,2001-01-07,2001-01-19,21,31,64,12,52,52
2001,chronos.stochastic.t5.tiny,False,0,5,2000-12-17,2001-02-19,2001-01-08,2001-01-20,22,30,64,12,52,52
2001,chronos.stochastic.t5.tiny,False,0,6,2000-12-17,2001-02-19,2001-01-09,2001-01-21,23,29,64,12,52,52
2001,chronos.stochastic.t5.tiny,False,0,7,2000-12-17,2001-02-19,2001-01-10,2001-01-22,24,28,64,12,52,52
2001,chronos.stochastic.bolt.tiny,False,0,1,2000-12-17,2001-02-19,2000-09-15,2001-09-09,93,202,64,359,295,-295
2001,chronos.stochastic.bolt.tiny,False,0,2,2000-12-17,2001-02-19,2000-08-13,2001-10-18,126,241,64,431,367,-367
2001,chronos.stochastic.bolt.tiny,False,0,3,2000-12-17,2001-02-19,2000-08-05,2001-10-20,134,243,64,441,377,-377
2001,chronos.stochastic.bolt.tiny,False,0,4,2000-12-17,2001-02-19,2000-08-01,2001-10-21,138,244,64,446,382,-382
2001,chronos.stochastic.bolt.tiny,False,0,5,2000-12-17,2001-02-19,2000-07-29,2001-11-27,141,281,64,486,422,-422
2001,chronos.stochastic.bolt.tiny,False,0,6,2000-12-17,2001-02-19,2000-07-27,2001-12-03,143,287,64,494,430,-430
2001,chronos.stochastic.bolt.tiny,False,0,7,2000-12-17,2001-02-19,2000-07-25,2001-12-06,145,290,64,499,435,-435
